	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL
21	21.000000	15.156688	1.246144	21.000000	4.183840	1.016241	21.000000	5.280749	5.224426	21.000000	25.853678	1.258865	21.000000	7.607420	1.215799	21.000000	8.189926	2.942035	21.000000	17.641516	1.778175	21.000000	-6.066934	1.084619	21.000000	4.707446	2.031859	21.000000	-16.482906	0.651275	21.000000	-3.916838	0.982636	21.000000	-3.915538	21.000000	15.156688	1.246144	21.000000	4.183840	1.016241	21.000000	5.280749	5.224426	21.000000	25.853678	1.258865	21.000000	7.607420	1.215799	21.000000	8.189926	2.942035	21.000000	17.641516	1.778175	21.000000	-6.066934	1.084619	21.000000	4.707446	2.031859	21.000000	-16.482906	0.651275	21.000000	-3.916838	0.982636	21.000000	-3.915538
22	22.000000	15.155018	1.177441	22.000000	4.053227	1.060375	22.000000	5.186251	5.002056	22.000000	24.615902	1.257319	22.000000	7.660653	1.180839	22.000000	8.205870	2.811090	22.000000	16.926043	1.803764	22.000000	-6.028595	1.120345	22.000000	4.875814	2.124220	22.000000	-16.111046	0.665639	22.000000	-3.922007	0.937080	22.000000	-3.893058	22.000000	15.155018	1.177441	22.000000	4.053227	1.060375	22.000000	5.186251	5.002056	22.000000	24.615902	1.257319	22.000000	7.660653	1.180839	22.000000	8.205870	2.811090	22.000000	16.926043	1.803764	22.000000	-6.028595	1.120345	22.000000	4.875814	2.124220	22.000000	-16.111046	0.665639	22.000000	-3.922007	0.937080	22.000000	-3.893058
23	23.000000	15.196354	1.115505	23.000000	3.871521	1.106796	23.000000	5.017021	4.765594	23.000000	23.400904	1.258054	23.000000	7.694221	1.146058	23.000000	8.153872	2.675043	23.000000	16.136673	1.827784	23.000000	-5.992863	1.126120	23.000000	4.997977	2.220236	23.000000	-15.848402	0.661336	23.000000	-3.889216	0.913033	23.000000	-3.896093	23.000000	15.196354	1.115505	23.000000	3.871521	1.106796	23.000000	5.017021	4.765594	23.000000	23.400904	1.258054	23.000000	7.694221	1.146058	23.000000	8.153872	2.675043	23.000000	16.136673	1.827784	23.000000	-5.992863	1.126120	23.000000	4.997977	2.220236	23.000000	-15.848402	0.661336	23.000000	-3.889216	0.913033	23.000000	-3.896093
24	24.000000	15.275935	1.062233	24.000000	3.648012	1.148748	24.000000	4.776675	4.523559	24.000000	22.214979	1.261013	24.000000	7.700800	1.112963	24.000000	8.027973	2.533789	24.000000	15.295378	1.850043	24.000000	-5.942468	1.090940	24.000000	5.055132	2.277945	24.000000	-15.672324	0.646097	24.000000	-3.815442	0.925782	24.000000	-3.947598	24.000000	15.275935	1.062233	24.000000	3.648012	1.148748	24.000000	4.776675	4.523559	24.000000	22.214979	1.261013	24.000000	7.700800	1.112963	24.000000	8.027973	2.533789	24.000000	15.295378	1.850043	24.000000	-5.942468	1.090940	24.000000	5.055132	2.277945	24.000000	-15.672324	0.646097	24.000000	-3.815442	0.925782	24.000000	-3.947598
25	25.000000	15.390638	1.018699	25.000000	3.391700	1.182769	25.000000	4.473109	4.284042	25.000000	21.066994	1.263255	25.000000	7.674754	1.085862	25.000000	7.827987	2.394761	25.000000	14.426012	1.867461	25.000000	-5.868304	1.019220	25.000000	5.045340	2.289936	25.000000	-15.560366	0.697480	25.000000	-3.692400	0.998190	25.000000	-4.069931	25.000000	15.390638	1.018699	25.000000	3.391700	1.182769	25.000000	4.473109	4.284042	25.000000	21.066994	1.263255	25.000000	7.674754	1.085862	25.000000	7.827987	2.394761	25.000000	14.426012	1.867461	25.000000	-5.868304	1.019220	25.000000	5.045340	2.289936	25.000000	-15.560366	0.697480	25.000000	-3.692400	0.998190	25.000000	-4.069931
26	26.000000	15.537855	0.984703	26.000000	3.111521	1.207759	26.000000	4.114766	4.054144	26.000000	19.968933	1.262803	26.000000	7.614748	1.066395	26.000000	7.553296	2.282670	26.000000	13.554926	1.878948	26.000000	-5.768614	0.923201	26.000000	4.973934	2.273380	26.000000	-15.496135	0.904447	26.000000	-3.511185	1.144524	26.000000	-4.278324	26.000000	15.537855	0.984703	26.000000	3.111521	1.207759	26.000000	4.114766	4.054144	26.000000	19.968933	1.262803	26.000000	7.614748	1.066395	26.000000	7.553296	2.282670	26.000000	13.554926	1.878948	26.000000	-5.768614	0.923201	26.000000	4.973934	2.273380	26.000000	-15.496135	0.904447	26.000000	-3.511185	1.144524	26.000000	-4.278324
27	27.000000	15.713294	0.958915	27.000000	2.816782	1.224091	27.000000	3.709744	3.839910	27.000000	18.933296	1.259172	27.000000	7.523996	1.050177	27.000000	7.204615	2.234901	27.000000	12.709166	1.887436	27.000000	-5.646513	0.814186	27.000000	4.845484	2.248277	27.000000	-15.470278	1.235186	27.000000	-3.268331	1.351708	27.000000	-4.574219	27.000000	15.713294	0.958915	27.000000	2.816782	1.224091	27.000000	3.709744	3.839910	27.000000	18.933296	1.259172	27.000000	7.523996	1.050177	27.000000	7.204615	2.234901	27.000000	12.709166	1.887436	27.000000	-5.646513	0.814186	27.000000	4.845484	2.248277	27.000000	-15.470278	1.235186	27.000000	-3.268331	1.351708	27.000000	-4.574219
28	28.000000	15.910441	0.940375	28.000000	2.517099	1.232983	28.000000	3.266228	3.646494	28.000000	17.969809	1.251362	28.000000	7.408308	1.029187	28.000000	6.791132	2.274612	28.000000	11.913066	1.897703	28.000000	-5.508552	0.705183	28.000000	4.665937	2.223990	28.000000	-15.900673	1.043603	28.000000	-3.451446	0.674465	28.000000	-3.438316	28.000000	15.910441	0.940375	28.000000	2.517099	1.232983	28.000000	3.266228	3.646494	28.000000	17.969809	1.251362	28.000000	7.408308	1.029187	28.000000	6.791132	2.274612	28.000000	11.913066	1.897703	28.000000	-5.508552	0.705183	28.000000	4.665937	2.223990	28.000000	-15.900673	1.043603	28.000000	-3.451446	0.674465	28.000000	-3.438316
29	29.000000	16.121061	0.930315	29.000000	2.221427	1.236294	29.000000	2.791607	3.477970	29.000000	17.082039	1.237695	29.000000	7.278556	1.001922	29.000000	6.329030	2.381101	29.000000	11.184443	1.914049	29.000000	-5.365832	0.615283	29.000000	4.442528	2.194771	29.000000	-16.045071	1.220847	29.000000	-3.192476	0.577042	29.000000	-3.626354	29.000000	16.121061	0.930315	29.000000	2.221427	1.236294	29.000000	2.791607	3.477970	29.000000	17.082039	1.237695	29.000000	7.278556	1.001922	29.000000	6.329030	2.381101	29.000000	11.184443	1.914049	29.000000	-5.365832	0.615283	29.000000	4.442528	2.194771	29.000000	-16.045071	1.220847	29.000000	-3.192476	0.577042	29.000000	-3.626354
30	30.000000	16.338095	0.931249	30.000000	1.937314	1.235976	30.000000	2.292149	3.337712	30.000000	16.267441	1.212285	30.000000	7.150922	0.977392	30.000000	5.838759	2.496560	30.000000	10.532364	1.936697	30.000000	-5.232467	0.565328	30.000000	4.185133	2.146931	30.000000	-16.188845	1.531017	30.000000	-2.877115	0.616723	30.000000	-3.900107	30.000000	16.338095	0.931249	30.000000	1.937314	1.235976	30.000000	2.292149	3.337712	30.000000	16.267441	1.212285	30.000000	7.150922	0.977392	30.000000	5.838759	2.496560	30.000000	10.532364	1.936697	30.000000	-5.232467	0.565328	30.000000	4.185133	2.146931	30.000000	-16.188845	1.531017	30.000000	-2.877115	0.616723	30.000000	-3.900107
