	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL
69	69.000000	10.629820	1.952705	69.000000	-2.903235	0.930612	69.000000	-5.090256	2.564570	69.000000	12.707024	2.279314	69.000000	-2.758506	1.024074	69.000000	-8.782499	2.216835	69.000000	57.454433	4.938972	69.000000	5.409512	2.409687	69.000000	-14.317446	3.807517	69.000000	-32.624744	4.228506	69.000000	12.839078	3.487383	69.000000	-11.626446	69.000000	10.629820	1.952705	69.000000	-2.903235	0.930612	69.000000	-5.090256	2.564570	69.000000	12.707024	2.279314	69.000000	-2.758506	1.024074	69.000000	-8.782499	2.216835	69.000000	57.454433	4.938972	69.000000	5.409512	2.409687	69.000000	-14.317446	3.807517	69.000000	-32.624744	4.228506	69.000000	12.839078	3.487383	69.000000	-11.626446
70	70.000000	10.488558	1.975954	70.000000	-2.844846	0.928952	70.000000	-5.131418	2.557112	70.000000	14.182753	2.163878	70.000000	-2.962274	0.938007	70.000000	-8.143946	2.183878	70.000000	59.694489	4.537315	70.000000	4.991396	2.525277	70.000000	-13.154287	3.585968	70.000000	-31.492331	4.286615	70.000000	12.994400	3.417462	70.000000	-12.778410	70.000000	10.488558	1.975954	70.000000	-2.844846	0.928952	70.000000	-5.131418	2.557112	70.000000	14.182753	2.163878	70.000000	-2.962274	0.938007	70.000000	-8.143946	2.183878	70.000000	59.694489	4.537315	70.000000	4.991396	2.525277	70.000000	-13.154287	3.585968	70.000000	-31.492331	4.286615	70.000000	12.994400	3.417462	70.000000	-12.778410
71	71.000000	10.344653	1.975674	71.000000	-2.739911	0.936140	71.000000	-5.158802	2.551688	71.000000	15.630234	2.042200	71.000000	-3.066766	0.878830	71.000000	-7.466794	2.029094	71.000000	61.555443	4.089317	71.000000	4.512228	2.545167	71.000000	-12.370336	3.302787	71.000000	-30.107643	4.296099	71.000000	13.010616	3.349889	71.000000	-14.030320	71.000000	10.344653	1.975674	71.000000	-2.739911	0.936140	71.000000	-5.158802	2.551688	71.000000	15.630234	2.042200	71.000000	-3.066766	0.878830	71.000000	-7.466794	2.029094	71.000000	61.555443	4.089317	71.000000	4.512228	2.545167	71.000000	-12.370336	3.302787	71.000000	-30.107643	4.296099	71.000000	13.010616	3.349889	71.000000	-14.030320
72	72.000000	10.242106	1.952993	72.000000	-2.582213	0.953846	72.000000	-5.132750	2.542938	72.000000	17.083870	1.933060	72.000000	-3.077183	0.858357	72.000000	-6.787070	1.794112	72.000000	63.033073	3.624866	72.000000	4.062006	2.472559	72.000000	-12.009583	3.051838	72.000000	-28.599985	4.283880	72.000000	12.866217	3.291262	72.000000	-15.339046	72.000000	10.242106	1.952993	72.000000	-2.582213	0.953846	72.000000	-5.132750	2.542938	72.000000	17.083870	1.933060	72.000000	-3.077183	0.858357	72.000000	-6.787070	1.794112	72.000000	63.033073	3.624866	72.000000	4.062006	2.472559	72.000000	-12.009583	3.051838	72.000000	-28.599985	4.283880	72.000000	12.866217	3.291262	72.000000	-15.339046
73	73.000000	10.179632	1.913813	73.000000	-2.370844	0.982254	73.000000	-5.055783	2.540166	73.000000	18.535954	1.837963	73.000000	-3.005899	0.869289	73.000000	-6.173923	1.528417	73.000000	64.137253	3.171194	73.000000	3.721613	2.342355	73.000000	-12.042904	2.883214	73.000000	-27.038181	4.263730	73.000000	12.588115	3.231542	73.000000	-16.670895	73.000000	10.179632	1.913813	73.000000	-2.370844	0.982254	73.000000	-5.055783	2.540166	73.000000	18.535954	1.837963	73.000000	-3.005899	0.869289	73.000000	-6.173923	1.528417	73.000000	64.137253	3.171194	73.000000	3.721613	2.342355	73.000000	-12.042904	2.883214	73.000000	-27.038181	4.263730	73.000000	12.588115	3.231542	73.000000	-16.670895
74	74.000000	10.151775	1.863803	74.000000	-2.110966	1.021169	74.000000	-4.936839	2.552769	74.000000	19.972126	1.752777	74.000000	-2.874772	0.891683	74.000000	-5.690558	1.308460	74.000000	64.877663	2.753613	74.000000	3.554918	2.203208	74.000000	-12.389638	2.783050	74.000000	-25.458445	4.225797	74.000000	12.231825	3.145863	74.000000	-17.992640	74.000000	10.151775	1.863803	74.000000	-2.110966	1.021169	74.000000	-4.936839	2.552769	74.000000	19.972126	1.752777	74.000000	-2.874772	0.891683	74.000000	-5.690558	1.308460	74.000000	64.877663	2.753613	74.000000	3.554918	2.203208	74.000000	-12.389638	2.783050	74.000000	-25.458445	4.225797	74.000000	12.231825	3.145863	74.000000	-17.992640
75	75.000000	10.150202	1.806784	75.000000	-1.813531	1.070581	75.000000	-4.785414	2.588510	75.000000	21.374428	1.672607	75.000000	-2.711667	0.907757	75.000000	-5.381554	1.187873	75.000000	65.257385	2.396032	75.000000	3.600732	2.081281	75.000000	-12.943411	2.708303	75.000000	-23.905045	4.150873	75.000000	11.867637	3.009621	75.000000	-19.265301	75.000000	10.150202	1.806784	75.000000	-1.813531	1.070581	75.000000	-4.785414	2.588510	75.000000	21.374428	1.672607	75.000000	-2.711667	0.907757	75.000000	-5.381554	1.187873	75.000000	65.257385	2.396032	75.000000	3.600732	2.081281	75.000000	-12.943411	2.708303	75.000000	-23.905045	4.150873	75.000000	11.867637	3.009621	75.000000	-19.265301
76	76.000000	10.165833	1.746677	76.000000	-1.493285	1.129680	76.000000	-4.607591	2.650770	76.000000	22.729324	1.591898	76.000000	-2.542583	0.909627	76.000000	-5.270544	1.171700	76.000000	65.274033	2.119954	76.000000	3.868549	1.972953	76.000000	-13.600077	2.630226	76.000000	-22.439276	4.045299	76.000000	11.559133	2.820254	76.000000	-20.452940	76.000000	10.165833	1.746677	76.000000	-1.493285	1.129680	76.000000	-4.607591	2.650770	76.000000	22.729324	1.591898	76.000000	-2.542583	0.909627	76.000000	-5.270544	1.171700	76.000000	65.274033	2.119954	76.000000	3.868549	1.972953	76.000000	-13.600077	2.630226	76.000000	-22.439276	4.045299	76.000000	11.559133	2.820254	76.000000	-20.452940
77	77.000000	10.191789	1.687771	77.000000	-1.165526	1.194679	77.000000	-4.403966	2.735156	77.000000	24.031616	1.505632	77.000000	-2.383138	0.896345	77.000000	-5.357565	1.229387	77.000000	64.923935	1.931782	77.000000	4.331936	1.845182	77.000000	-14.275793	2.539247	77.000000	-21.116726	3.952434	77.000000	11.352139	2.600439	77.000000	-21.535204	77.000000	10.191789	1.687771	77.000000	-1.165526	1.194679	77.000000	-4.403966	2.735156	77.000000	24.031616	1.505632	77.000000	-2.383138	0.896345	77.000000	-5.357565	1.229387	77.000000	64.923935	1.931782	77.000000	4.331936	1.845182	77.000000	-14.275793	2.539247	77.000000	-21.116726	3.952434	77.000000	11.352139	2.600439	77.000000	-21.535204
78	78.000000	10.226446	1.633374	78.000000	-0.842856	1.258767	78.000000	-4.169579	2.829020	78.000000	25.283588	1.412494	78.000000	-2.238114	0.863337	78.000000	-5.611587	1.331614	78.000000	64.207794	1.821415	78.000000	4.930080	1.664971	78.000000	-14.916268	2.432139	78.000000	-19.982653	3.894291	78.000000	11.273569	2.374954	78.000000	-22.504894	78.000000	10.226446	1.633374	78.000000	-0.842856	1.258767	78.000000	-4.169579	2.829020	78.000000	25.283588	1.412494	78.000000	-2.238114	0.863337	78.000000	-5.611587	1.331614	78.000000	64.207794	1.821415	78.000000	4.930080	1.664971	78.000000	-14.916268	2.432139	78.000000	-19.982653	3.894291	78.000000	11.273569	2.374954	78.000000	-22.504894
79	79.000000	10.269899	1.584181	79.000000	-0.534049	1.315395	79.000000	-3.897014	2.918376	79.000000	26.487923	1.318254	79.000000	-2.111803	0.810877	79.000000	-5.975710	1.457029	79.000000	63.138084	1.781901	79.000000	5.592920	1.444359	79.000000	-15.499987	2.309231	79.000000	-19.056099	3.845799	79.000000	11.323576	2.158615	79.000000	-23.367197	79.000000	10.269899	1.584181	79.000000	-0.534049	1.315395	79.000000	-3.897014	2.918376	79.000000	26.487923	1.318254	79.000000	-2.111803	0.810877	79.000000	-5.975710	1.457029	79.000000	63.138084	1.781901	79.000000	5.592920	1.444359	79.000000	-15.499987	2.309231	79.000000	-19.056099	3.845799	79.000000	11.323576	2.158615	79.000000	-23.367197
80	80.000000	10.321245	1.538356	80.000000	-0.244686	1.360289	80.000000	-3.580739	2.994452	80.000000	27.640673	1.233287	80.000000	-2.014941	0.751162	80.000000	-6.388818	1.581738	80.000000	61.731522	1.816670	80.000000	6.264055	1.232175	80.000000	-16.027327	2.179188	80.000000	-18.318398	3.758702	80.000000	11.482317	1.961721	80.000000	-24.137962	80.000000	10.321245	1.538356	80.000000	-0.244686	1.360289	80.000000	-3.580739	2.994452	80.000000	27.640673	1.233287	80.000000	-2.014941	0.751162	80.000000	-6.388818	1.581738	80.000000	61.731522	1.816670	80.000000	6.264055	1.232175	80.000000	-16.027327	2.179188	80.000000	-18.318398	3.758702	80.000000	11.482317	1.961721	80.000000	-24.137962
81	81.000000	10.381382	1.494533	81.000000	0.021934	1.392105	81.000000	-3.219315	3.055694	81.000000	28.728048	1.161195	81.000000	-1.958483	0.702678	81.000000	-6.804805	1.683873	81.000000	59.997421	1.926572	81.000000	6.910730	1.074188	81.000000	-16.521635	2.059589	81.000000	-17.717905	3.605543	81.000000	11.713942	1.797526	81.000000	-24.839273	81.000000	10.381382	1.494533	81.000000	0.021934	1.392105	81.000000	-3.219315	3.055694	81.000000	28.728048	1.161195	81.000000	-1.958483	0.702678	81.000000	-6.804805	1.683873	81.000000	59.997421	1.926572	81.000000	6.910730	1.074188	81.000000	-16.521635	2.059589	81.000000	-17.717905	3.605543	81.000000	11.713942	1.797526	81.000000	-24.839273
82	82.000000	10.455369	1.452853	82.000000	0.264504	1.410974	82.000000	-2.815611	3.103171	82.000000	29.728746	1.092535	82.000000	-1.943687	0.682922	82.000000	-7.187194	1.760164	82.000000	57.933960	2.103389	82.000000	7.503203	0.984303	82.000000	-17.019934	1.962306	82.000000	-17.205790	3.395721	82.000000	11.974928	1.681369	82.000000	-25.483643	82.000000	10.455369	1.452853	82.000000	0.264504	1.410974	82.000000	-2.815611	3.103171	82.000000	29.728746	1.092535	82.000000	-1.943687	0.682922	82.000000	-7.187194	1.760164	82.000000	57.933960	2.103389	82.000000	7.503203	0.984303	82.000000	-17.019934	1.962306	82.000000	-17.205790	3.395721	82.000000	11.974928	1.681369	82.000000	-25.483643
83	83.000000	10.551429	1.411965	83.000000	0.481929	1.417866	83.000000	-2.377273	3.138206	83.000000	30.624466	1.023283	83.000000	-1.963504	0.698889	83.000000	-7.504236	1.821966	83.000000	55.538532	2.335795	83.000000	7.999080	0.957347	83.000000	-17.552788	1.885490	83.000000	-16.764385	3.161921	83.000000	12.227657	1.620519	83.000000	-26.064569	83.000000	10.551429	1.411965	83.000000	0.481929	1.417866	83.000000	-2.377273	3.138206	83.000000	30.624466	1.023283	83.000000	-1.963504	0.698889	83.000000	-7.504236	1.821966	83.000000	55.538532	2.335795	83.000000	7.999080	0.957347	83.000000	-17.552788	1.885490	83.000000	-16.764385	3.161921	83.000000	12.227657	1.620519	83.000000	-26.064569
84	84.000000	10.676828	1.368142	84.000000	0.672103	1.414316	84.000000	-1.915023	3.162273	84.000000	31.401728	0.969490	84.000000	-2.003516	0.739613	84.000000	-7.739344	1.880612	84.000000	52.817089	2.610709	84.000000	8.353951	0.985616	84.000000	-18.149467	1.837515	84.000000	-16.399706	2.952240	84.000000	12.446188	1.615235	84.000000	-26.562920	84.000000	10.676828	1.368142	84.000000	0.672103	1.414316	84.000000	-1.915023	3.162273	84.000000	31.401728	0.969490	84.000000	-2.003516	0.739613	84.000000	-7.739344	1.880612	84.000000	52.817089	2.610709	84.000000	8.353951	0.985616	84.000000	-18.149467	1.837515	84.000000	-16.399706	2.952240	84.000000	12.446188	1.615235	84.000000	-26.562920
85	85.000000	10.834112	1.317996	85.000000	0.832464	1.402430	85.000000	-1.438776	3.177397	85.000000	32.043541	0.932954	85.000000	-2.043470	0.777651	85.000000	-7.887815	1.929354	85.000000	49.777084	2.906633	85.000000	8.527573	1.057424	85.000000	-18.836235	1.853032	85.000000	-16.127697	2.832591	85.000000	12.616618	1.659597	85.000000	-26.956978	85.000000	10.834112	1.317996	85.000000	0.832464	1.402430	85.000000	-1.438776	3.177397	85.000000	32.043541	0.932954	85.000000	-2.043470	0.777651	85.000000	-7.887815	1.929354	85.000000	49.777084	2.906633	85.000000	8.527573	1.057424	85.000000	-18.836235	1.853032	85.000000	-16.127697	2.832591	85.000000	12.616618	1.659597	85.000000	-26.956978
86	86.000000	11.020871	1.261953	86.000000	0.961437	1.384162	86.000000	-0.954167	3.184397	86.000000	32.563583	0.947862	86.000000	-1.990037	0.763720	86.000000	-8.092679	1.783180	86.000000	46.441566	3.209414	86.000000	8.550010	1.220900	86.000000	-19.778585	1.811913	86.000000	-15.964958	2.873055	86.000000	12.724808	1.755471	86.000000	-27.229107	86.000000	11.020871	1.261953	86.000000	0.961437	1.384162	86.000000	-0.954167	3.184397	86.000000	32.563583	0.947862	86.000000	-1.990037	0.763720	86.000000	-8.092679	1.783180	86.000000	46.441566	3.209414	86.000000	8.550010	1.220900	86.000000	-19.778585	1.811913	86.000000	-15.964958	2.873055	86.000000	12.724808	1.755471	86.000000	-27.229107
87	87.000000	11.229390	1.203826	87.000000	1.057688	1.362177	87.000000	-0.463581	3.183532	87.000000	32.850197	0.821336	87.000000	-2.002956	0.737388	87.000000	-8.003290	1.829543	87.000000	42.778175	3.483103	87.000000	8.251995	1.256153	87.000000	-20.619205	2.033024	87.000000	-15.914493	3.106637	87.000000	12.759457	1.919277	87.000000	-27.368261	87.000000	11.229390	1.203826	87.000000	1.057688	1.362177	87.000000	-0.463581	3.183532	87.000000	32.850197	0.821336	87.000000	-2.002956	0.737388	87.000000	-8.003290	1.829543	87.000000	42.778175	3.483103	87.000000	8.251995	1.256153	87.000000	-20.619205	2.033024	87.000000	-15.914493	3.106637	87.000000	12.759457	1.919277	87.000000	-27.368261
88	88.000000	11.448848	1.147543	88.000000	1.119871	1.339215	88.000000	0.032835	3.175050	88.000000	32.981010	0.731529	88.000000	-1.988837	0.696090	88.000000	-7.788259	1.843044	88.000000	38.889336	3.739815	88.000000	7.718889	1.288979	88.000000	-21.499641	2.252795	88.000000	-15.948896	3.445466	88.000000	12.736263	2.150009	88.000000	-27.377338	88.000000	11.448848	1.147543	88.000000	1.119871	1.339215	88.000000	0.032835	3.175050	88.000000	32.981010	0.731529	88.000000	-1.988837	0.696090	88.000000	-7.788259	1.843044	88.000000	38.889336	3.739815	88.000000	7.718889	1.288979	88.000000	-21.499641	2.252795	88.000000	-15.948896	3.445466	88.000000	12.736263	2.150009	88.000000	-27.377338
89	89.000000	11.668830	1.094305	89.000000	1.146853	1.317827	89.000000	0.535505	3.159990	89.000000	32.947472	0.703361	89.000000	-1.965637	0.659076	89.000000	-7.424471	1.847454	89.000000	34.818195	3.950668	89.000000	6.965313	1.328329	89.000000	-22.341732	2.394004	89.000000	-16.040199	3.724003	89.000000	12.706503	2.392473	89.000000	-27.268375	89.000000	11.668830	1.094305	89.000000	1.146853	1.317827	89.000000	0.535505	3.159990	89.000000	32.947472	0.703361	89.000000	-1.965637	0.659076	89.000000	-7.424471	1.847454	89.000000	34.818195	3.950668	89.000000	6.965313	1.328329	89.000000	-22.341732	2.394004	89.000000	-16.040199	3.724003	89.000000	12.706503	2.392473	89.000000	-27.268375
90	90.000000	11.884740	1.043772	90.000000	1.137802	1.300545	90.000000	1.044516	3.138969	90.000000	32.751163	0.745407	90.000000	-1.944180	0.627456	90.000000	-6.913679	1.851567	90.000000	30.606388	4.093277	90.000000	6.034308	1.375043	90.000000	-23.086903	2.410687	90.000000	-16.182156	3.845199	90.000000	12.711527	2.593987	90.000000	-27.055210	90.000000	11.884740	1.043772	90.000000	1.137802	1.300545	90.000000	1.044516	3.138969	90.000000	32.751163	0.745407	90.000000	-1.944180	0.627456	90.000000	-6.913679	1.851567	90.000000	30.606388	4.093277	90.000000	6.034308	1.375043	90.000000	-23.086903	2.410687	90.000000	-16.182156	3.845199	90.000000	12.711527	2.593987	90.000000	-27.055210
91	91.000000	12.097478	0.998670	91.000000	1.094432	1.287467	91.000000	1.562251	3.108359	91.000000	32.407764	0.837893	91.000000	-1.932002	0.594116	91.000000	-6.268911	1.852136	91.000000	26.297749	4.169966	91.000000	4.989758	1.411191	91.000000	-23.696100	2.317174	91.000000	-16.368696	3.785940	91.000000	12.772552	2.727822	91.000000	-26.762436	91.000000	12.097478	0.998670	91.000000	1.094432	1.287467	91.000000	1.562251	3.108359	91.000000	32.407764	0.837893	91.000000	-1.932002	0.594116	91.000000	-6.268911	1.852136	91.000000	26.297749	4.169966	91.000000	4.989758	1.411191	91.000000	-23.696100	2.317174	91.000000	-16.368696	3.785940	91.000000	12.772552	2.727822	91.000000	-26.762436
92	92.000000	12.307076	0.960816	92.000000	1.021694	1.276042	92.000000	2.091199	3.061987	92.000000	31.946287	0.947150	92.000000	-1.932832	0.561957	92.000000	-5.524712	1.839051	92.000000	21.958275	4.191335	92.000000	3.905283	1.417923	92.000000	-24.148075	2.170060	92.000000	-16.577206	3.563591	92.000000	12.909399	2.776152	92.000000	-26.426859	92.000000	12.307076	0.960816	92.000000	1.021694	1.276042	92.000000	2.091199	3.061987	92.000000	31.946287	0.947150	92.000000	-1.932832	0.561957	92.000000	-5.524712	1.839051	92.000000	21.958275	4.191335	92.000000	3.905283	1.417923	92.000000	-24.148075	2.170060	92.000000	-16.577206	3.563591	92.000000	12.909399	2.776152	92.000000	-26.426859
93	93.000000	12.511137	0.928267	93.000000	0.926104	1.263626	93.000000	2.628914	2.994915	93.000000	31.402493	1.049112	93.000000	-1.947753	0.548829	93.000000	-4.740473	1.802306	93.000000	17.676472	4.163492	93.000000	2.852634	1.388465	93.000000	-24.443829	2.030226	93.000000	-16.773102	3.222587	93.000000	13.144652	2.722861	93.000000	-26.091381	93.000000	12.511137	0.928267	93.000000	0.926104	1.263626	93.000000	2.628914	2.994915	93.000000	31.402493	1.049112	93.000000	-1.947753	0.548829	93.000000	-4.740473	1.802306	93.000000	17.676472	4.163492	93.000000	2.852634	1.388465	93.000000	-24.443829	2.030226	93.000000	-16.773102	3.222587	93.000000	13.144652	2.722861	93.000000	-26.091381
94	94.000000	12.707161	0.897377	94.000000	0.815359	1.248880	94.000000	3.167468	2.904453	94.000000	30.916634	1.067870	94.000000	-1.988963	0.571186	94.000000	-3.962258	1.762377	94.000000	13.657639	4.123400	94.000000	1.901993	1.325476	94.000000	-24.587440	1.905843	94.000000	-16.928289	2.840835	94.000000	13.492469	2.579270	94.000000	-25.795446	94.000000	12.707161	0.897377	94.000000	0.815359	1.248880	94.000000	3.167468	2.904453	94.000000	30.916634	1.067870	94.000000	-1.988963	0.571186	94.000000	-3.962258	1.762377	94.000000	13.657639	4.123400	94.000000	1.901993	1.325476	94.000000	-24.587440	1.905843	94.000000	-16.928289	2.840835	94.000000	13.492469	2.579270	94.000000	-25.795446
95	95.000000	12.895226	0.869568	95.000000	0.699204	1.232328	95.000000	3.695712	2.791495	95.000000	30.329060	1.156442	95.000000	-2.022467	0.653818	95.000000	-3.301644	1.698888	95.000000	9.812881	4.035717	95.000000	1.072876	1.256355	95.000000	-24.709152	1.854214	95.000000	-17.034855	2.522768	95.000000	13.944033	2.403477	95.000000	-25.564861	95.000000	12.895226	0.869568	95.000000	0.699204	1.232328	95.000000	3.695712	2.791495	95.000000	30.329060	1.156442	95.000000	-2.022467	0.653818	95.000000	-3.301644	1.698888	95.000000	9.812881	4.035717	95.000000	1.072876	1.256355	95.000000	-24.709152	1.854214	95.000000	-17.034855	2.522768	95.000000	13.944033	2.403477	95.000000	-25.564861
96	96.000000	13.077036	0.852735	96.000000	0.589606	1.215795	96.000000	4.201087	2.661952	96.000000	29.798872	1.262294	96.000000	-2.069299	0.782276	96.000000	-2.750812	1.671657	96.000000	6.375852	3.946466	96.000000	0.413246	1.204827	96.000000	-24.823650	1.835237	96.000000	-17.109921	2.356570	96.000000	14.470196	2.279797	96.000000	-25.400583	96.000000	13.077036	0.852735	96.000000	0.589606	1.215795	96.000000	4.201087	2.661952	96.000000	29.798872	1.262294	96.000000	-2.069299	0.782276	96.000000	-2.750812	1.671657	96.000000	6.375852	3.946466	96.000000	0.413246	1.204827	96.000000	-24.823650	1.835237	96.000000	-17.109921	2.356570	96.000000	14.470196	2.279797	96.000000	-25.400583
97	97.000000	13.252430	0.854619	97.000000	0.498611	1.200006	97.000000	4.671262	2.524165	97.000000	29.381626	1.391933	97.000000	-2.106649	0.937184	97.000000	-2.325897	1.670314	97.000000	3.480920	3.868588	97.000000	-0.076252	1.182382	97.000000	-24.990156	1.873018	97.000000	-17.177261	2.340501	97.000000	15.038795	2.261278	97.000000	-25.284685	97.000000	13.252430	0.854619	97.000000	0.498611	1.200006	97.000000	4.671262	2.524165	97.000000	29.381626	1.391933	97.000000	-2.106649	0.937184	97.000000	-2.325897	1.670314	97.000000	3.480920	3.868588	97.000000	-0.076252	1.182382	97.000000	-24.990156	1.873018	97.000000	-17.177261	2.340501	97.000000	15.038795	2.261278	97.000000	-25.284685
98	98.000000	13.418320	0.879091	98.000000	0.435432	1.183713	98.000000	5.095305	2.386970	98.000000	29.117996	1.548333	98.000000	-2.100527	1.099974	98.000000	-2.023354	1.684990	98.000000	1.247800	3.802540	98.000000	-0.422806	1.183005	98.000000	-25.231138	1.994409	98.000000	-17.248573	2.401994	98.000000	15.628518	2.347739	98.000000	-25.197437	98.000000	13.418320	0.879091	98.000000	0.435432	1.183713	98.000000	5.095305	2.386970	98.000000	29.117996	1.548333	98.000000	-2.100527	1.099974	98.000000	-2.023354	1.684990	98.000000	1.247800	3.802540	98.000000	-0.422806	1.183005	98.000000	-25.231138	1.994409	98.000000	-17.248573	2.401994	98.000000	15.628518	2.347739	98.000000	-25.197437
99	99.000000	13.569214	0.925154	99.000000	0.405043	1.164441	99.000000	5.465565	2.259340	99.000000	29.029789	1.722798	99.000000	-2.019284	1.259303	99.000000	-1.833606	1.728596	99.000000	-0.234207	3.737548	99.000000	-0.665849	1.197048	99.000000	-25.532560	2.175416	99.000000	-17.332830	2.492419	99.000000	16.217806	2.505315	99.000000	-25.110651	99.000000	13.569214	0.925154	99.000000	0.405043	1.164441	99.000000	5.465565	2.259340	99.000000	29.029789	1.722798	99.000000	-2.019284	1.259303	99.000000	-1.833606	1.728596	99.000000	-0.234207	3.737548	99.000000	-0.665849	1.197048	99.000000	-25.532560	2.175416	99.000000	-17.332830	2.492419	99.000000	16.217806	2.505315	99.000000	-25.110651
100	100.000000	13.698721	0.987364	100.000000	0.408294	1.139668	100.000000	5.779131	2.149868	100.000000	29.114540	1.893503	100.000000	-1.846306	1.411708	100.000000	-1.752392	1.828797	100.000000	-0.925630	3.656276	100.000000	-0.843265	1.218428	100.000000	-25.856575	2.359981	100.000000	-17.443949	2.599457	100.000000	16.772688	2.675148	100.000000	-24.980267	100.000000	13.698721	0.987364	100.000000	0.408294	1.139668	100.000000	5.779131	2.149868	100.000000	29.114540	1.893503	100.000000	-1.846306	1.411708	100.000000	-1.752392	1.828797	100.000000	-0.925630	3.656276	100.000000	-0.843265	1.218428	100.000000	-25.856575	2.359981	100.000000	-17.443949	2.599457	100.000000	16.772688	2.675148	100.000000	-24.980267
101	101.000000	13.801407	1.056757	101.000000	0.442245	1.108255	101.000000	6.037621	2.066285	101.000000	29.342295	2.040645	101.000000	-1.585917	1.553261	101.000000	-1.768817	1.993121	101.000000	-0.856416	3.546916	101.000000	-0.975832	1.236769	101.000000	-26.143744	2.497912	101.000000	-17.602270	2.716898	101.000000	17.245491	2.806605	101.000000	-24.750189	101.000000	13.801407	1.056757	101.000000	0.442245	1.108255	101.000000	6.037621	2.066285	101.000000	29.342295	2.040645	101.000000	-1.585917	1.553261	101.000000	-1.768817	1.993121	101.000000	-0.856416	3.546916	101.000000	-0.975832	1.236769	101.000000	-26.143744	2.497912	101.000000	-17.602270	2.716898	101.000000	17.245491	2.806605	101.000000	-24.750189
